relative,kind,category,utage_eng_size,utage_eng_sha256,utage_jpn_size,utage_jpn_sha256,sh_eng_size,sh_eng_sha256,utage_eng_equals_jpn
cd/cd039_001.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd039_002.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd039_003.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd039_004.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd039_005.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd039_006.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd040_000.arc,payload,utage_exclusive,94271,e3f049b1118c417b512488537baea70bbf49c277b681f056860a88cb724e5552,94271,e3f049b1118c417b512488537baea70bbf49c277b681f056860a88cb724e5552,,,True
cd/cd040_001.arc,payload,utage_exclusive,105966,52fea338932c8bdf5d068ccbe6c10ca3a4c6dd6c58b52195ee0ff29f73e71a94,105966,52fea338932c8bdf5d068ccbe6c10ca3a4c6dd6c58b52195ee0ff29f73e71a94,,,True
cd/cd040_002.arc,payload,utage_exclusive,59834,7f17c2e53edbaef3861b98217303d891ecfdf1e2b53a6617f3b2d7d01164da0b,59834,7f17c2e53edbaef3861b98217303d891ecfdf1e2b53a6617f3b2d7d01164da0b,,,True
cd/cd040_003.arc,payload,utage_exclusive,81470,3f2a0818a7e04fbc3518ef9328a3ad4bc3336ff212be4b5856529e082942aff1,81470,3f2a0818a7e04fbc3518ef9328a3ad4bc3336ff212be4b5856529e082942aff1,,,True
cd/cd040_004.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd040_005.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd040_006.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd041_000.arc,payload,utage_exclusive,94525,d2186f8f73fe69a6e2bc02255720f8bbf7a62da76d8c8b2719a59151fb26d57c,94525,d2186f8f73fe69a6e2bc02255720f8bbf7a62da76d8c8b2719a59151fb26d57c,,,True
cd/cd041_001.arc,payload,utage_exclusive,71975,f2cd17c7694397b0bb56fa142dff0a006198f01ec75c348895287ae0ae321ec3,71975,f2cd17c7694397b0bb56fa142dff0a006198f01ec75c348895287ae0ae321ec3,,,True
cd/cd041_002.arc,payload,utage_exclusive,90460,ea418450db6d445db737e3be8ed11e153c721eb3079bfba755424d5ab0bee7cd,90460,ea418450db6d445db737e3be8ed11e153c721eb3079bfba755424d5ab0bee7cd,,,True
cd/cd041_003.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd041_004.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd041_005.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd041_006.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd042_000.arc,payload,utage_exclusive,97114,eb38cb3e944bb8a1a9758c972fdabe543888394dd980076384a31c8323f358f9,97114,eb38cb3e944bb8a1a9758c972fdabe543888394dd980076384a31c8323f358f9,,,True
cd/cd042_001.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd042_002.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd042_003.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd042_004.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd042_005.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd042_006.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd043_000.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd043_001.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd043_002.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd043_003.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd043_004.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd043_005.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd043_006.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd044_000.arc,payload,utage_exclusive,101735,5fc1aa41d86bf8f87beb827a9a3d4250a0b3f7048ebc65956b342775cee59f29,101735,5fc1aa41d86bf8f87beb827a9a3d4250a0b3f7048ebc65956b342775cee59f29,,,True
cd/cd044_001.arc,payload,utage_exclusive,93011,785467fe117973c09a8d0a1819147f80aa86f505cd11176e5251d32e24b98933,93011,785467fe117973c09a8d0a1819147f80aa86f505cd11176e5251d32e24b98933,,,True
cd/cd044_002.arc,payload,utage_exclusive,100806,4888aa254c0d56aebf1e1f6a755cb21d3cb86fe411e7fb75e2ff433297a525f8,100806,4888aa254c0d56aebf1e1f6a755cb21d3cb86fe411e7fb75e2ff433297a525f8,,,True
cd/cd044_003.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd044_004.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd044_005.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd044_006.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd045_000.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd045_001.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd045_002.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd045_003.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd045_004.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd045_005.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
cd/cd045_006.arc,alias,utage_exclusive,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,,,True
