archive,utage_index,utage_name,texture_key,category,utage_sha256,jpn_sha256,sh_sha256,utage_equals_jpn,utage_equals_sh,sh_equals_jpn,sh_index,sh_name,geometry_match,utage_width,utage_height,utage_format,sh_width,sh_height,sh_format
m027_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_003_a_ID_HQ,cp_name_army_003_a_id_hq,untranslated_sh_donor_differs,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,db049d675976f260b375cb024fc047f63e6e70c748303a673695911dbedafab2,True,False,False,0,id\texture\eng\cp_name_army\cp_name_army_003_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m027_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_003_b_ID_HQ,cp_name_army_003_b_id_hq,untranslated_sh_donor_differs,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,d5078f4a52e2becebe62f5edd6652d7fa3b7e535c7fe06b4a1774e5512e91b7c,True,False,False,1,id\texture\eng\cp_name_army\cp_name_army_003_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m028_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_003_a_ID_HQ,cp_name_army_003_a_id_hq,untranslated_sh_donor_differs,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,db049d675976f260b375cb024fc047f63e6e70c748303a673695911dbedafab2,True,False,False,0,id\texture\eng\cp_name_army\cp_name_army_003_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m028_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_003_b_ID_HQ,cp_name_army_003_b_id_hq,untranslated_sh_donor_differs,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,d5078f4a52e2becebe62f5edd6652d7fa3b7e535c7fe06b4a1774e5512e91b7c,True,False,False,1,id\texture\eng\cp_name_army\cp_name_army_003_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m029_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_003_a_ID_HQ,cp_name_army_003_a_id_hq,untranslated_sh_donor_differs,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,db049d675976f260b375cb024fc047f63e6e70c748303a673695911dbedafab2,True,False,False,0,id\texture\eng\cp_name_army\cp_name_army_003_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m029_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_003_b_ID_HQ,cp_name_army_003_b_id_hq,untranslated_sh_donor_differs,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,d5078f4a52e2becebe62f5edd6652d7fa3b7e535c7fe06b4a1774e5512e91b7c,True,False,False,1,id\texture\eng\cp_name_army\cp_name_army_003_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m030_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_002_a_ID_HQ,cp_name_army_002_a_id_hq,untranslated_sh_donor_differs,3b23e63460f7c630fea6fbcb72ac8d51673897a4b3df1411f36d567a5a448862,3b23e63460f7c630fea6fbcb72ac8d51673897a4b3df1411f36d567a5a448862,e7eb8f00c59bbf622e32453ea7a3ffd8a5f6b971ad0d42d141bcd180dbb93bc2,True,False,False,0,id\texture\eng\cp_name_army\cp_name_army_002_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m030_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_002_b_ID_HQ,cp_name_army_002_b_id_hq,untranslated_sh_donor_differs,547c7139f867fe3c35fdaaa0a769c86f029ee828a8c25c62ce195ad25d2c137a,547c7139f867fe3c35fdaaa0a769c86f029ee828a8c25c62ce195ad25d2c137a,d71589d44dda5796f274992b0398f5408b417df5ee84b66a41e1e04411678152,True,False,False,1,id\texture\eng\cp_name_army\cp_name_army_002_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m030_enemy.arc,2,id\texture\jpn\cp_name_army\cp_name_army_003_a_ID_HQ,cp_name_army_003_a_id_hq,untranslated_sh_donor_differs,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,db049d675976f260b375cb024fc047f63e6e70c748303a673695911dbedafab2,True,False,False,2,id\texture\eng\cp_name_army\cp_name_army_003_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m030_enemy.arc,3,id\texture\jpn\cp_name_army\cp_name_army_003_b_ID_HQ,cp_name_army_003_b_id_hq,untranslated_sh_donor_differs,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,d5078f4a52e2becebe62f5edd6652d7fa3b7e535c7fe06b4a1774e5512e91b7c,True,False,False,3,id\texture\eng\cp_name_army\cp_name_army_003_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m031_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_001_a_ID_HQ,cp_name_army_001_a_id_hq,untranslated_sh_donor_differs,1319fb17e47ceaeef22dc423655040201e0fdf0a99e59a7a3b357585cc59fa16,1319fb17e47ceaeef22dc423655040201e0fdf0a99e59a7a3b357585cc59fa16,40c53f9dda7d0ab63c93ac20ac11577a52e656772f5aff79e6ccf7cb19d8e6ed,True,False,False,0,id\texture\eng\cp_name_army\cp_name_army_001_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m031_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_001_b_ID_HQ,cp_name_army_001_b_id_hq,untranslated_sh_donor_differs,ec476c1b9d21c7aa4145dd103613a77cf1396e7dc42064bfda1d1ea5801f6ce0,ec476c1b9d21c7aa4145dd103613a77cf1396e7dc42064bfda1d1ea5801f6ce0,46d19174435e5ecc39cd797acfa5750f9d4161fc13c3fde1c44b42371fa52699,True,False,False,1,id\texture\eng\cp_name_army\cp_name_army_001_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m032_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_003_a_ID_HQ,cp_name_army_003_a_id_hq,untranslated_sh_donor_differs,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,db049d675976f260b375cb024fc047f63e6e70c748303a673695911dbedafab2,True,False,False,0,id\texture\eng\cp_name_army\cp_name_army_003_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m032_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_003_b_ID_HQ,cp_name_army_003_b_id_hq,untranslated_sh_donor_differs,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,d5078f4a52e2becebe62f5edd6652d7fa3b7e535c7fe06b4a1774e5512e91b7c,True,False,False,1,id\texture\eng\cp_name_army\cp_name_army_003_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m033_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_005_a_ID_HQ,cp_name_army_005_a_id_hq,untranslated_sh_donor_differs,e2b7a1406300316861d4c48a0301e22bde9f568435f888020341d8a21d662487,e2b7a1406300316861d4c48a0301e22bde9f568435f888020341d8a21d662487,83c2e06849e81e5209f5342fc36e872da2067a877d4bfce8ff325a63984d0664,True,False,False,0,id\texture\eng\cp_name_army\cp_name_army_005_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m033_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_005_b_ID_HQ,cp_name_army_005_b_id_hq,untranslated_sh_donor_differs,f539492b6792b9dd6bb2fb82a893016cb47033fa659401098bcf8c2ed8c6e874,f539492b6792b9dd6bb2fb82a893016cb47033fa659401098bcf8c2ed8c6e874,2f98aa4a0a327f1d81b608baba4bfe12dff0933ffb869298dac680b41c181435,True,False,False,1,id\texture\eng\cp_name_army\cp_name_army_005_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m034_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_000_a_ID_HQ,cp_name_army_000_a_id_hq,untranslated_sh_donor_differs,da1faea21cd6effc76f7486bb3d4f30061dbf458a31eb1ecc5908ea9e2ff17c4,da1faea21cd6effc76f7486bb3d4f30061dbf458a31eb1ecc5908ea9e2ff17c4,ba768209582cbba111cee6b655bd88b21126802b09aeb181532dbcbd0a3dd45e,True,False,False,0,id\texture\eng\cp_name_army\cp_name_army_000_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m034_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_000_b_ID_HQ,cp_name_army_000_b_id_hq,untranslated_sh_donor_differs,17b9d0aebd9e54018e3147b50b16b4d08a1a26de86ac60034554d19769fe058a,17b9d0aebd9e54018e3147b50b16b4d08a1a26de86ac60034554d19769fe058a,bbd6e12054e4ce1249947e5a7ecfe9712a9d61811410df4360a0b036d3381a54,True,False,False,1,id\texture\eng\cp_name_army\cp_name_army_000_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m035_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_026_a_ID_HQ,cp_name_army_026_a_id_hq,utage_only_no_sh_texture,e6592f50194f800af3cc19fa5a4ce3e5ba5be16252d1493931f1e2f4535ae55f,e6592f50194f800af3cc19fa5a4ce3e5ba5be16252d1493931f1e2f4535ae55f,,True,False,False,,,False,512,256,DXT5,,,
m035_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_026_b_ID_HQ,cp_name_army_026_b_id_hq,utage_only_no_sh_texture,62286ba412eab4029b61a169b8c5c82395ed156c9abb122922a09f988942a0bc,62286ba412eab4029b61a169b8c5c82395ed156c9abb122922a09f988942a0bc,,True,False,False,,,False,256,256,DXT5,,,
m036_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_009_a_ID_HQ,cp_name_army_009_a_id_hq,untranslated_sh_donor_differs,20004d72c02e224f65edbcc44a754df21d8748d0e144f025bea6e863b7558507,20004d72c02e224f65edbcc44a754df21d8748d0e144f025bea6e863b7558507,8baa8b15b49869f5ac7ed14c0769a0413e8576f47853d0c0cb9e92f0d2b126f1,True,False,False,0,id\texture\eng\cp_name_army\cp_name_army_009_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m036_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_009_b_ID_HQ,cp_name_army_009_b_id_hq,untranslated_sh_donor_differs,a07296366df4a90fc704f834150446376e8aa83fcb6d84c0da0308debf6ee588,a07296366df4a90fc704f834150446376e8aa83fcb6d84c0da0308debf6ee588,fd561b9ebc2a7322fcb6a6890df0f43aeff750b3fb197375313f2d79d9ac7a54,True,False,False,1,id\texture\eng\cp_name_army\cp_name_army_009_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m037_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_011_a_ID_HQ,cp_name_army_011_a_id_hq,untranslated_sh_donor_differs,b40fc8fb6fb357dd18b9c452412c0e886ba708ca8966286004cf5011135eee03,b40fc8fb6fb357dd18b9c452412c0e886ba708ca8966286004cf5011135eee03,e0d9466c7d130de70978d3d0d52f29d1f5cd866a26621f297543b0135c9d49a3,True,False,False,0,id\texture\eng\cp_name_army\cp_name_army_011_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m037_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_011_b_ID_HQ,cp_name_army_011_b_id_hq,untranslated_sh_donor_differs,e7d77f5012f33b82c6690e001c1d62a690665d2f79684abec97b58f6e0e01fba,e7d77f5012f33b82c6690e001c1d62a690665d2f79684abec97b58f6e0e01fba,2aaf9adf37f6cc26b1dd242b3f65f7859b9a30707e1e262abe82092cbf6fa41a,True,False,False,1,id\texture\eng\cp_name_army\cp_name_army_011_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m038_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_015_a_ID_HQ,cp_name_army_015_a_id_hq,untranslated_sh_donor_differs,5ea5a71f047f7a8b283cb4880fbc142c8af80a9fd4eb817cfa6bf7ccf329a130,5ea5a71f047f7a8b283cb4880fbc142c8af80a9fd4eb817cfa6bf7ccf329a130,497ac06fffa466e9a8eed13975a2246e6e4efebd0f74c9dab6c84bfa32b4c991,True,False,False,0,id\texture\eng\cp_name_army\cp_name_army_015_a_ID_HQ,True,512,256,DXT5,512,256,DXT5
m038_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_015_b_ID_HQ,cp_name_army_015_b_id_hq,untranslated_sh_donor_differs,685a9b2aa4e9871e9d6bba87167a5b0aa23184506a341f87a7cce2359b9fdfc6,685a9b2aa4e9871e9d6bba87167a5b0aa23184506a341f87a7cce2359b9fdfc6,e1dcc93035c7bca5a1c7fd5aa2d48d5bdd43beb3526e561daacbb0431e993598,True,False,False,1,id\texture\eng\cp_name_army\cp_name_army_015_b_ID_HQ,True,256,256,DXT5,256,256,DXT5
m039_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_012_a_ID_HQ,cp_name_army_012_a_id_hq,utage_only_no_sh_texture,3f951a8ca1a1283356042309cb22299c52dfeac8539682e82ae26c931bb53128,3f951a8ca1a1283356042309cb22299c52dfeac8539682e82ae26c931bb53128,,True,False,False,,,False,512,256,DXT5,,,
m039_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_012_b_ID_HQ,cp_name_army_012_b_id_hq,utage_only_no_sh_texture,fdfc40ba127334b040f93f6d9bad2f4c1a8b65e1b0b36b6ef3cdd0327b030df6,fdfc40ba127334b040f93f6d9bad2f4c1a8b65e1b0b36b6ef3cdd0327b030df6,,True,False,False,,,False,256,256,DXT5,,,
m040_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_001_a_ID_HQ,cp_name_army_001_a_id_hq,utage_only_no_sh_texture,1319fb17e47ceaeef22dc423655040201e0fdf0a99e59a7a3b357585cc59fa16,1319fb17e47ceaeef22dc423655040201e0fdf0a99e59a7a3b357585cc59fa16,,True,False,False,,,False,512,256,DXT5,,,
m040_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_001_b_ID_HQ,cp_name_army_001_b_id_hq,utage_only_no_sh_texture,ec476c1b9d21c7aa4145dd103613a77cf1396e7dc42064bfda1d1ea5801f6ce0,ec476c1b9d21c7aa4145dd103613a77cf1396e7dc42064bfda1d1ea5801f6ce0,,True,False,False,,,False,256,256,DXT5,,,
m040_enemy.arc,2,id\texture\jpn\cp_name_army\cp_name_army_000_a_ID_HQ,cp_name_army_000_a_id_hq,utage_only_no_sh_texture,da1faea21cd6effc76f7486bb3d4f30061dbf458a31eb1ecc5908ea9e2ff17c4,da1faea21cd6effc76f7486bb3d4f30061dbf458a31eb1ecc5908ea9e2ff17c4,,True,False,False,,,False,512,256,DXT5,,,
m040_enemy.arc,3,id\texture\jpn\cp_name_army\cp_name_army_000_b_ID_HQ,cp_name_army_000_b_id_hq,utage_only_no_sh_texture,17b9d0aebd9e54018e3147b50b16b4d08a1a26de86ac60034554d19769fe058a,17b9d0aebd9e54018e3147b50b16b4d08a1a26de86ac60034554d19769fe058a,,True,False,False,,,False,256,256,DXT5,,,
m041_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_027_a_ID_HQ,cp_name_army_027_a_id_hq,utage_only_no_sh_texture,81c9ab938cae9095824fe6c386fc7464dd08a4ed78ea0728772c411ea6b49969,81c9ab938cae9095824fe6c386fc7464dd08a4ed78ea0728772c411ea6b49969,,True,False,False,,,False,512,256,DXT5,,,
m041_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_027_b_ID_HQ,cp_name_army_027_b_id_hq,utage_only_no_sh_texture,683f12e55f3d929c49f1e35defad2575ae265afc63a98cc04293db91ea1255b7,683f12e55f3d929c49f1e35defad2575ae265afc63a98cc04293db91ea1255b7,,True,False,False,,,False,256,256,DXT5,,,
m042_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_006_a_ID_HQ,cp_name_army_006_a_id_hq,utage_only_no_sh_texture,675e85d765ff982d3173ecc063cc5030c124053a9d5d6196cd256b041b7e14fd,675e85d765ff982d3173ecc063cc5030c124053a9d5d6196cd256b041b7e14fd,,True,False,False,,,False,512,256,DXT5,,,
m042_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_006_b_ID_HQ,cp_name_army_006_b_id_hq,utage_only_no_sh_texture,c7245bbd4bdbc3d54a31815f280b673a9204ff2117ed463b889ce7dc3c4775c2,c7245bbd4bdbc3d54a31815f280b673a9204ff2117ed463b889ce7dc3c4775c2,,True,False,False,,,False,256,256,DXT5,,,
m043_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_003_a_ID_HQ,cp_name_army_003_a_id_hq,utage_only_no_sh_texture,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,495b56dafcfb65786b9b2e44d7cdc0a546cef5c390ab09026c8a5b566ce84240,,True,False,False,,,False,512,256,DXT5,,,
m043_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_003_b_ID_HQ,cp_name_army_003_b_id_hq,utage_only_no_sh_texture,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,7f4eab870de14559ebf17b6632dcf2cd7789d170b373c4c47175f55dc6784786,,True,False,False,,,False,256,256,DXT5,,,
m044_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_002_a_ID_HQ,cp_name_army_002_a_id_hq,utage_only_no_sh_texture,3b23e63460f7c630fea6fbcb72ac8d51673897a4b3df1411f36d567a5a448862,3b23e63460f7c630fea6fbcb72ac8d51673897a4b3df1411f36d567a5a448862,,True,False,False,,,False,512,256,DXT5,,,
m044_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_002_b_ID_HQ,cp_name_army_002_b_id_hq,utage_only_no_sh_texture,547c7139f867fe3c35fdaaa0a769c86f029ee828a8c25c62ce195ad25d2c137a,547c7139f867fe3c35fdaaa0a769c86f029ee828a8c25c62ce195ad25d2c137a,,True,False,False,,,False,256,256,DXT5,,,
m045_enemy.arc,0,id\texture\jpn\cp_name_army\cp_name_army_001_a_ID_HQ,cp_name_army_001_a_id_hq,utage_only_no_sh_texture,1319fb17e47ceaeef22dc423655040201e0fdf0a99e59a7a3b357585cc59fa16,1319fb17e47ceaeef22dc423655040201e0fdf0a99e59a7a3b357585cc59fa16,,True,False,False,,,False,512,256,DXT5,,,
m045_enemy.arc,1,id\texture\jpn\cp_name_army\cp_name_army_001_b_ID_HQ,cp_name_army_001_b_id_hq,utage_only_no_sh_texture,ec476c1b9d21c7aa4145dd103613a77cf1396e7dc42064bfda1d1ea5801f6ce0,ec476c1b9d21c7aa4145dd103613a77cf1396e7dc42064bfda1d1ea5801f6ce0,,True,False,False,,,False,256,256,DXT5,,,
name_com.arc,0,id\texture\jpn\cp_name_han\cp_name_han_000_ID_HQ,cp_name_han_000_id_hq,untranslated_sh_donor_differs,9dd45a66c5a38913c446fe3443ed5ebb4cd13f92f2341a7b14e1952cb875bcc3,9dd45a66c5a38913c446fe3443ed5ebb4cd13f92f2341a7b14e1952cb875bcc3,cbf5f8e33c106172719b1df7461be83b3526e907363e7e11c15d6bc4ddda6b2d,True,False,False,0,id\texture\eng\cp_name_han\cp_name_han_000_ID_HQ,True,256,256,DXT5,256,256,DXT5
name_com.arc,1,id\texture\jpn\cp_name_han\cp_name_han_001_ID_HQ,cp_name_han_001_id_hq,custom_or_previously_patched,e507887df93ac83382428a01b44202140ece052897ffe164b7baa0208bf8aa70,d9c42562654f1bd5859e2b9322cb918bda8f330ea3a25fd2bedb41c3b825e670,a545ecfb61ec13c01cecf04992d2917602dbedc6bb1ee47d3f19815fba1debd1,False,False,False,1,id\texture\eng\cp_name_han\cp_name_han_001_ID_HQ,False,512,256,DXT5,256,256,DXT5
name_com.arc,2,id\texture\jpn\cp_name_han\cp_name_han_002_ID_HQ,cp_name_han_002_id_hq,untranslated_sh_donor_differs,3cb57dc9ff85370aab0c47fc292ec740ee0dc38f2b4a151592d74e1960e1a34b,3cb57dc9ff85370aab0c47fc292ec740ee0dc38f2b4a151592d74e1960e1a34b,ff0ca644dc79891451df0ab9755663d6e2169208201562b02bd92e3ec00e9480,True,False,False,2,id\texture\eng\cp_name_han\cp_name_han_002_ID_HQ,True,512,256,DXT5,512,256,DXT5
name_com.arc,3,id\texture\jpn\cp_face_army\cp_face_army_099_ID_HQ,cp_face_army_099_id_hq,utage_only_no_sh_texture,d493da6b4b2a243b5d1dc9f20dcbe1954dedd28303e307b77b50f32f762769f1,d493da6b4b2a243b5d1dc9f20dcbe1954dedd28303e307b77b50f32f762769f1,,True,False,False,,,False,256,256,DXT5,,,
vs_cockpit.arc,0,id\texture\jpn\cp_kessen\cp_kessen_001_ID_HQ,cp_kessen_001_id_hq,utage_only_no_sh_texture,fe4b324beb043aef885edc93a4f528df0cda79e3c3605e2d269cb1aa3f08af2b,fe4b324beb043aef885edc93a4f528df0cda79e3c3605e2d269cb1aa3f08af2b,,True,False,False,,,False,256,256,DXT5,,,
vs_cockpit.arc,1,id\texture\jpn\cockpit\cockpit_020_ID_HQ,cockpit_020_id_hq,utage_only_no_sh_texture,90c56aa013475e52079e77f3d579c60b9090bde10a8c17a8a7f98b49023b38db,66d11f3dee82782d85fb947bdbee5fb2a833a01f3467d368175f95f9abc91ff2,,False,False,False,,,False,256,128,DXT5,,,
vs_cockpit.arc,2,id\texture\jpn\cp_kessen\cp_kessen_003_ID_HQ,cp_kessen_003_id_hq,utage_only_no_sh_texture,e796b5f764dbc57cb2ab0a559b4f679fc828b448f9abccb584c5616791a230b6,e796b5f764dbc57cb2ab0a559b4f679fc828b448f9abccb584c5616791a230b6,,True,False,False,,,False,256,128,DXT5,,,
vs_cockpit.arc,3,id\texture\jpn\cp_kessen\cp_kessen_002_ID_HQ,cp_kessen_002_id_hq,utage_only_no_sh_texture,96317d61bf70b97bd4d1c97d639cb7676bd00184b518e699a613953f4996a5c4,96317d61bf70b97bd4d1c97d639cb7676bd00184b518e699a613953f4996a5c4,,True,False,False,,,False,512,512,DXT5,,,
vs_cockpit.arc,5,id\texture\jpn\cp_kessen\cp_kessen_000_ID_HQ,cp_kessen_000_id_hq,utage_only_no_sh_texture,557c7395832fd21cce8ab6756dd8c5d212fa13a25a2091019d18899a74ab0b25,557c7395832fd21cce8ab6756dd8c5d212fa13a25a2091019d18899a74ab0b25,,True,False,False,,,False,512,256,DXT5,,,
vs_cockpit.arc,6,id\texture\jpn\cp_kessen\cp_kessen_004_ID_HQ,cp_kessen_004_id_hq,utage_only_no_sh_texture,8b57ee10f330d8ca2c5f1745902a7c1458d8dc131decbd9e86beb2f8568c020b,8b57ee10f330d8ca2c5f1745902a7c1458d8dc131decbd9e86beb2f8568c020b,,True,False,False,,,False,256,256,DXT5,,,
vs_cockpit.arc,7,id\texture\jpn\cp_kessen\cp_kessen_005_ID_HQ,cp_kessen_005_id_hq,utage_only_no_sh_texture,111bc15c9cd75b12cb904144331b87ffbe3f02599c20423d63f98c768b30d757,111bc15c9cd75b12cb904144331b87ffbe3f02599c20423d63f98c768b30d757,,True,False,False,,,False,256,256,DXT5,,,
vs_cockpit.arc,8,id\texture\jpn\cp_name_pl\cp_name_pl_000_ID_HQ,cp_name_pl_000_id_hq,utage_only_no_sh_texture,cb41081632e05e1f4146af5a3a9a1c6ff9d1173c5304a15ace8eae638715e381,5515dcfb72e1ee5b462240ef4a84a2ddb1a0918a6f414f424e10409ed477326a,,False,False,False,,,False,256,64,DXT5,,,
vs_cockpit.arc,9,id\texture\jpn\cp_face_msg\cp_face_msg_000_ID_HQ,cp_face_msg_000_id_hq,utage_only_no_sh_texture,93c5eb85ec508ab4f93a2be070eb27e809122fb6629075fbefa7282c71ee49d8,93c5eb85ec508ab4f93a2be070eb27e809122fb6629075fbefa7282c71ee49d8,,True,False,False,,,False,256,128,DXT5,,,
vs_cockpit.arc,10,id\texture\jpn\kamon\kamon_000_ID_HQ,kamon_000_id_hq,utage_only_no_sh_texture,5806b6653addc1dc469afc168c9f545416f364e2e73fed4c30ee027b44a783cc,5806b6653addc1dc469afc168c9f545416f364e2e73fed4c30ee027b44a783cc,,True,False,False,,,False,512,512,DXT5,,,
vs_cockpit.arc,11,id\texture\jpn\cp_name_pl\cp_name_pl_001_ID_HQ,cp_name_pl_001_id_hq,utage_only_no_sh_texture,f2cc01c278c09c9d181da1525ca487c3c8426c55f0400f91f616abcae926b787,b9a97954f493d9fb76a5a747cde0841f92a5525d1b44e60691ac4947c128a9aa,,False,False,False,,,False,256,64,DXT5,,,
vs_cockpit.arc,12,id\texture\jpn\cp_face_msg\cp_face_msg_001_ID_HQ,cp_face_msg_001_id_hq,utage_only_no_sh_texture,0467411ee527d7d2553f5b6c63dd97224c2402be1c5472ff851f1176e2afb2a8,0467411ee527d7d2553f5b6c63dd97224c2402be1c5472ff851f1176e2afb2a8,,True,False,False,,,False,256,128,DXT5,,,
vs_cockpit.arc,13,id\texture\jpn\kamon\kamon_001_ID_HQ,kamon_001_id_hq,utage_only_no_sh_texture,ee16b1dd221cb5b2e23c33c9171db6545c38231524c515512d2e05b9e266d0fc,ee16b1dd221cb5b2e23c33c9171db6545c38231524c515512d2e05b9e266d0fc,,True,False,False,,,False,512,512,DXT5,,,
vs_cockpit.arc,14,id\texture\jpn\cp_name_pl\cp_name_pl_002_ID_HQ,cp_name_pl_002_id_hq,utage_only_no_sh_texture,8a1d40b0f0ab0d89be4bb98613a13f778fd171a2dcf6c75b5a40d733097c689a,e7cac5d1ac5765cbe67f6654bbba70a1d13da024c87961292ce28999d73b4349,,False,False,False,,,False,256,64,DXT5,,,
vs_cockpit.arc,15,id\texture\jpn\cp_face_msg\cp_face_msg_002_ID_HQ,cp_face_msg_002_id_hq,utage_only_no_sh_texture,d29eb3243b70056784c73c1eedc21d7427a006642a41ffbf42a664bde8340ffc,d29eb3243b70056784c73c1eedc21d7427a006642a41ffbf42a664bde8340ffc,,True,False,False,,,False,256,128,DXT5,,,
vs_cockpit.arc,16,id\texture\jpn\kamon\kamon_002_ID_HQ,kamon_002_id_hq,utage_only_no_sh_texture,75071a36247eb952cbf673d94b5ba2086fa9777fd270d732ecd1c2df1ce4b5d5,75071a36247eb952cbf673d94b5ba2086fa9777fd270d732ecd1c2df1ce4b5d5,,True,False,False,,,False,512,512,DXT5,,,
vs_cockpit.arc,17,id\texture\jpn\cp_name_pl\cp_name_pl_003_ID_HQ,cp_name_pl_003_id_hq,utage_only_no_sh_texture,82ca0a017305de3ad0ec99b93203d0f9b7ceb7dbd7c51551b07d5678576340af,d272cd2e72692eafc353e6d55edda57fcdc6a690c80e513b340e91b66783c322,,False,False,False,,,False,256,64,DXT5,,,
vs_cockpit.arc,18,id\texture\jpn\cp_face_msg\cp_face_msg_003_ID_HQ,cp_face_msg_003_id_hq,utage_only_no_sh_texture,a797a492f21da1e219ef13429b0eb1275ce34d2f995827682d51b1e35fcffd70,a797a492f21da1e219ef13429b0eb1275ce34d2f995827682d51b1e35fcffd70,,True,False,False,,,False,256,128,DXT5,,,
